ID,Z1,Z2,Z3,Z4,Z5,Z6,X,Y,X2,Y2,__X,__Y,Line
ridge,0.000708299747203,0.232245072722,-85.5994720459,6.17676576553e-10,-2.65958965961e-09,1,375793.1875,5052511.5,375793.1875,5052511.5,375793.1875,5052511.5,241
ridge,0.000612834934145,0.57435631752,14.809129715,5.25705645682e-10,-9.15295339521e-10,1,383757.5,5054011.0,383757.5,5054011.0,383757.5,5054011.0,242
ridge,0.000607475987636,0.0469633303583,62.344909668,8.648259886e-11,-1.84149206994e-09,1,383594.90625,5053809.5,383594.90625,5053809.5,383594.90625,5053809.5,242
ridge,0.000617657147814,0.145765498281,60.9249687195,4.51557791159e-10,-3.09783709795e-09,1,383433.0,5053740.5,383433.0,5053740.5,383433.0,5053740.5,242
ridge,0.000645943917334,0.135816067457,63.9825363159,-6.75344669077e-10,-4.97249441622e-09,1,383199.5625,5053601.0,383199.5625,5053601.0,383199.5625,5053601.0,242
ridge,0.000617333047558,0.227560371161,71.3502502441,-1.05164199571e-09,-4.62137572654e-09,1,383018.03125,5053546.5,383018.03125,5053546.5,383018.03125,5053546.5,242
ridge,0.000519095512573,0.937423944473,42.1801567078,1.69411695783e-09,-1.80720471921e-09,1,382864.75,5053341.5,382864.75,5053341.5,382864.75,5053341.5,242
ridge,0.000529543554876,0.578145742416,20.7872772217,1.38492028956e-09,-2.39545183689e-09,1,382815.03125,5053194.5,382815.03125,5053194.5,382815.03125,5053194.5,242
ridge,0.000583509274293,0.0224709715694,-3.29133605957,7.86383180795e-11,-3.4995513154e-09,1,382762.15625,5052998.0,382762.15625,5052998.0,382762.15625,5052998.0,242
ridge,0.00062022882048,0.0572796799242,-16.9188232422,2.46388243141e-10,-4.30149471597e-09,1,382799.875,5052800.0,382799.875,5052800.0,382799.875,5052800.0,242
ridge,0.000668378954288,0.650561571121,-10.1952819824,3.54649154488e-09,-5.45143086228e-09,1,382835.125,5052606.5,382835.125,5052606.5,382835.125,5052606.5,242
ridge,0.000855056743603,0.523074448109,-38.0908813477,-4.70036731759e-10,-8.98603913502e-10,1,384600.65625,5052400.5,384600.65625,5052400.5,384600.65625,5052400.5,243
ridge,0.000819781736936,0.411171585321,-0.338195800781,5.9236487937e-10,-1.44067557883e-09,1,384695.21875,5052600.5,384695.21875,5052600.5,384695.21875,5052600.5,243
ridge,0.000788813864347,0.281312614679,-4.90913391113,-4.06350952886e-10,-1.44448186745e-09,1,384665.625,5052805.5,384665.625,5052805.5,384665.625,5052805.5,243
ridge,0.000749826314859,0.217924520373,-0.133026123047,-3.74419384386e-10,-1.71811498362e-09,1,384672.15625,5053000.0,384672.15625,5053000.0,384672.15625,5053000.0,243
ridge,0.0011029089801,0.00579966325313,14.2231311798,4.30169788679e-12,-7.41715133756e-10,1,363562.9375,5054009.5,363562.9375,5054009.5,363562.9375,5054009.5,244
ridge,0.00114305212628,0.121967531741,2.15982341766,1.3794621001e-10,-1.13100762089e-09,1,363530.09375,5053802.5,363530.09375,5053802.5,363530.09375,5053802.5,244
ridge,0.00118764920626,0.508731484413,-8.90731811523,8.9474005982e-10,-1.75876690989e-09,1,363550.34375,5053592.0,363550.34375,5053592.0,363550.34375,5053592.0,244
ridge,0.0012689732248,0.461927711964,-10.0947875977,1.27537658212e-09,-2.76098743868e-09,1,363589.9375,5053398.0,363589.9375,5053398.0,363589.9375,5053398.0,244
ridge,0.00140385620762,0.0868729054928,-2.90063476562,-3.4031866214e-10,-3.91743171235e-09,1,363624.53125,5053201.0,363624.53125,5053201.0,363624.53125,5053201.0,244
ridge,0.00152652640827,0.636935293674,35.6186943054,-3.96946564507e-09,-6.23213303186e-09,1,363606.1875,5052995.5,363606.1875,5052995.5,363606.1875,5052995.5,244
ridge,0.00144555931911,0.141390323639,8.36924266815,-8.23706880482e-10,-5.82576564767e-09,1,363571.78125,5052804.0,363571.78125,5052804.0,363571.78125,5052804.0,244
ridge,0.000722792348824,0.319069385529,29.1730461121,5.21566123624e-10,-1.63464797254e-09,1,371995.9375,5052602.5,371995.9375,5052602.5,371995.9375,5052602.5,245
ridge,0.000822525587864,0.122113153338,27.7548542023,-4.64348337559e-10,-3.80260711808e-09,1,372146.90625,5052828.0,372146.90625,5052828.0,372146.90625,5052828.0,245
ridge,0.000861993350554,0.38226261735,30.7389659882,-1.30082444816e-09,-3.4029601359e-09,1,372220.59375,5052988.0,372220.59375,5052988.0,372220.59375,5052988.0,245
ridge,0.000852070632391,0.286186486483,73.3532104492,-8.04738276017e-10,-2.8119366835e-09,1,372373.78125,5053087.5,372373.78125,5053087.5,372373.78125,5053087.5,245
ridge,0.000697659561411,0.0391682349145,-59.5568008423,6.29670204866e-11,-1.60760427192e-09,1,380214.5625,5052825.0,380214.5625,5052825.0,380214.5625,5052825.0,246
ridge,0.000718067865819,0.048216573894,-68.4285507202,1.92183380321e-10,-3.9858365497e-09,1,380383.03125,5052757.0,380383.03125,5052757.0,380383.03125,5052757.0,246
ridge,0.000704933074303,0.369916707277,-87.7436523438,1.60186131026e-09,-4.33032987246e-09,1,380597.75,5052743.0,380597.75,5052743.0,380597.75,5052743.0,246
ridge,0.000727701059077,0.0574539005756,68.2318115234,-2.19244622457e-10,-3.81600928634e-09,1,380823.125,5052742.0,380823.125,5052742.0,380823.125,5052742.0,246
ridge,0.000692501314916,0.173969730735,38.8454818726,3.4922276182e-10,-2.00737648726e-09,1,380968.6875,5052825.0,380968.6875,5052825.0,380968.6875,5052825.0,246
ridge,0.00072917091893,0.178725510836,20.001750946,7.07586989002e-10,-3.95907084894e-09,1,381148.21875,5053019.0,381148.21875,5053019.0,381148.21875,5053019.0,246
ridge,0.000821683555841,0.225805133581,19.8694858551,1.3509713348e-09,-5.98290794684e-09,1,381219.84375,5053193.0,381219.84375,5053193.0,381219.84375,5053193.0,246
ridge,0.000935412012041,0.104828648269,11.6660776138,-5.78445291666e-10,-5.51800782844e-09,1,381279.71875,5053383.5,381279.71875,5053383.5,381279.71875,5053383.5,246
ridge,0.00103952328209,0.352957218885,23.3365039825,-2.49842346811e-09,-7.07854486137e-09,1,381347.34375,5053622.5,381347.34375,5053622.5,381347.34375,5053622.5,246
ridge,0.000978069962002,0.202521264553,7.53869581223,9.43972233713e-10,-4.66110172681e-09,1,381385.34375,5053802.0,381385.34375,5053802.0,381385.34375,5053802.0,246
ridge,0.000970374501776,0.192635640502,25.5915622711,-7.36378735766e-10,-3.82265064047e-09,1,381434.9375,5053983.5,381434.9375,5053983.5,381434.9375,5053983.5,246
ridge,0.000938971759751,0.303887665272,25.210105896,-1.38068456668e-09,-4.54340431943e-09,1,381564.78125,5054216.5,381564.78125,5054216.5,381564.78125,5054216.5,246
ridge,0.000869822048116,0.197014093399,1.76247107983,8.89347817612e-10,-4.51413306735e-09,1,381569.4375,5054401.0,381569.4375,5054401.0,381569.4375,5054401.0,246
ridge,0.000831445213407,0.174874082208,-4.69486999512,8.00851163163e-10,-4.57958737599e-09,1,381564.4375,5054597.0,381564.4375,5054597.0,381564.4375,5054597.0,246
ridge,0.000815997831523,0.528092265129,4.84488868713,-2.17639595235e-09,-4.12124201432e-09,1,381566.46875,5054803.0,381566.46875,5054803.0,381566.46875,5054803.0,246
ridge,0.000665796571411,0.540091872215,-20.1285552979,1.24403587431e-09,-2.30337837692e-09,1,381466.53125,5055024.5,381466.53125,5055024.5,381466.53125,5055024.5,246
ridge,0.00078001053771,0.157808035612,-30.4461975098,-2.25602148074e-10,-1.42959866167e-09,1,374323.84375,5053155.0,374323.84375,5053155.0,374323.84375,5053155.0,247
ridge,0.00077385478653,0.101621776819,-49.4046936035,-3.89319021465e-10,-3.83105902557e-09,1,374522.0625,5053109.0,374522.0625,5053109.0,374522.0625,5053109.0,247
ridge,0.000668230524752,0.894055247307,-83.9774017334,4.07122335844e-09,-4.55365967156e-09,1,374790.0625,5053105.5,374790.0625,5053105.5,374790.0625,5053105.5,247
ridge,0.000701983750332,0.00382246379741,75.8421020508,-1.90594207083e-11,-4.98616126166e-09,1,375021.09375,5053116.5,375021.09375,5053116.5,375021.09375,5053116.5,247
ridge,0.000692741188686,0.171858638525,66.0762863159,-7.215588127e-10,-4.1985601662e-09,1,375216.5625,5053162.5,375216.5625,5053162.5,375216.5625,5053162.5,247
ridge,0.000632525770925,0.191486939788,62.6510429382,-3.54924312163e-10,-1.85351711757e-09,1,375374.25,5053250.0,375374.25,5053250.0,375374.25,5053250.0,247
ridge,0.000621989252977,0.0444926209748,55.0750236511,1.8034174154e-10,-4.05329547704e-09,1,375450.8125,5053327.0,375450.8125,5053327.0,375450.8125,5053327.0,247
ridge,0.00087242340669,0.10249453783,46.5439186096,1.65112146178e-10,-1.61093605122e-09,1,371167.75,5053834.0,371167.75,5053834.0,371167.75,5053834.0,248
ridge,0.0008056149818,0.679714500904,58.988117218,8.4169438086e-10,-1.23830579124e-09,1,370991.09375,5053815.0,370991.09375,5053815.0,370991.09375,5053815.0,248
ridge,0.00075461162487,0.527432322502,75.01978302,4.77561434842e-10,-9.05445940447e-10,1,370800.8125,5053797.0,370800.8125,5053797.0,370800.8125,5053797.0,248
ridge,0.000725374091417,0.120263919234,68.0759048462,1.55664536816e-10,-1.29435773211e-09,1,370629.90625,5053725.5,370629.90625,5053725.5,370629.90625,5053725.5,248
ridge,0.000688851287123,0.130831345916,71.7212905884,1.17466814054e-10,-8.97849128378e-10,1,370389.65625,5053631.5,370389.65625,5053631.5,370389.65625,5053631.5,248
ridge,0.000671340618283,0.0995708629489,78.6503219604,1.00485370025e-10,-1.00918451373e-09,1,370199.65625,5053602.0,370199.65625,5053602.0,370199.65625,5053602.0,248
ridge,0.000652195303701,0.983378708363,-78.8660049438,7.86446463508e-10,-7.99739163782e-10,1,370008.8125,5053644.5,370008.8125,5053644.5,370008.8125,5053644.5,248
ridge,0.000657757336739,0.186683908105,-38.5717010498,1.48806938993e-10,-7.97106380901e-10,1,369843.34375,5053634.5,369843.34375,5053634.5,369843.34375,5053634.5,248
ridge,0.000737389607821,0.587444365025,-81.3461227417,2.33750485634e-09,-3.97910859817e-09,1,370404.03125,5054626.5,370404.03125,5054626.5,370404.03125,5054626.5,249
ridge,0.000792545033619,0.410596132278,-87.6785888672,1.80881198908e-09,-4.40533121093e-09,1,370201.59375,5054639.5,370201.59375,5054639.5,370201.59375,5054639.5,249
ridge,0.000912667717785,0.191561415792,68.5030593872,-9.45564515575e-10,-4.93609064733e-09,1,369982.03125,5054645.5,369982.03125,5054645.5,369982.03125,5054645.5,249
ridge,0.000947837950662,0.458811700344,37.2283973694,-2.07850603395e-09,-4.53019399771e-09,1,369822.09375,5054583.0,369822.09375,5054583.0,369822.09375,5054583.0,249
ridge,0.000789752288256,0.0655560791492,13.0178642273,1.51593515518e-10,-2.31242491822e-09,1,380689.1875,5054179.5,380689.1875,5054179.5,380689.1875,5054179.5,250
ridge,0.000901157560293,0.240792393684,13.1210441589,9.95171389739e-10,-4.13290202061e-09,1,380609.96875,5053997.5,380609.96875,5053997.5,380609.96875,5053997.5,250
ridge,0.00105201348197,0.147558838129,27.6763420105,-9.80980185972e-10,-6.64806121264e-09,1,380575.125,5053813.0,380575.125,5053813.0,380575.125,5053813.0,250
ridge,0.00116280245129,0.434028863907,56.342880249,-4.65680560779e-09,-1.07292530416e-08,1,380391.71875,5053612.5,380391.71875,5053612.5,380391.71875,5053612.5,250
ridge,0.000959685188718,0.280585050583,84.1790924072,1.6657619728e-09,-5.93674531757e-09,1,380202.53125,5053575.0,380202.53125,5053575.0,380202.53125,5053575.0,250
ridge,0.000812752638012,0.696937382221,60.6630630493,1.76934111806e-09,-2.53873766454e-09,1,379965.15625,5053462.0,379965.15625,5053462.0,379965.15625,5053462.0,250
ridge,0.000799483910669,0.366254091263,-66.1744384766,4.19738244162e-10,-1.14603015966e-09,1,373397.5625,5053594.5,373397.5625,5053594.5,373397.5625,5053594.5,251
ridge,0.000853351026308,0.473768681288,-86.5202865601,2.03580130531e-09,-4.2970365044e-09,1,373200.21875,5053603.5,373200.21875,5053603.5,373200.21875,5053603.5,251
ridge,0.000963837723248,0.548233509064,79.4117584229,-3.23984084005e-09,-5.90960036462e-09,1,372997.25,5053614.5,372997.25,5053614.5,372997.25,5053614.5,251
ridge,0.000932015944272,0.2412250489,-87.044052124,1.63234004091e-09,-6.76687639256e-09,1,372800.59375,5053611.5,372800.59375,5053611.5,372800.59375,5053611.5,251
ridge,0.000908241956495,0.185697749257,-78.5811843872,-6.30821284098e-10,-3.39703243313e-09,1,372607.3125,5053636.0,372607.3125,5053636.0,372607.3125,5053636.0,251
ridge,0.000902535568457,0.00627221679315,-64.4135665894,-2.97937230442e-11,-4.75011052714e-09,1,372369.1875,5053735.5,372369.1875,5053735.5,372369.1875,5053735.5,251
ridge,0.000873284297995,0.198985591531,-66.7387924194,6.14511441732e-10,-3.0882207902e-09,1,372201.3125,5053803.0,372201.3125,5053803.0,372201.3125,5053803.0,251
ridge,0.000892356270924,0.761937379837,-65.8468780518,1.53292223359e-09,-2.01187422277e-09,1,371962.5,5053916.5,371962.5,5053916.5,371962.5,5053916.5,251
ridge,0.00097557407571,0.236708790064,-53.6272201538,-4.32765379088e-10,-1.82826065398e-09,1,371764.40625,5053951.5,371764.40625,5053951.5,371764.40625,5053951.5,251
ridge,0.00101268070284,0.0972087457776,-23.3193511963,-1.72326652947e-10,-1.77274839253e-09,1,371608.875,5054004.0,371608.875,5054004.0,371608.875,5054004.0,251
ridge,0.00076347659342,0.377639174461,67.8207778931,1.4587907271e-10,-3.86292220433e-10,1,376640.21875,5055101.5,376640.21875,5055101.5,376640.21875,5055101.5,252
ridge,0.000717033166438,0.485882639885,71.9174041748,2.42415004736e-10,-4.98916796765e-10,1,376384.40625,5055048.0,376384.40625,5055048.0,376384.40625,5055048.0,252
ridge,0.000694988353644,0.469332039356,72.8169631958,3.13824716214e-10,-6.68662458736e-10,1,376203.40625,5054989.0,376203.40625,5054989.0,376203.40625,5054989.0,252
ridge,0.000685136532411,0.438892006874,74.0504150391,4.02294253465e-10,-9.16613285273e-10,1,376015.625,5054945.5,376015.625,5054945.5,376015.625,5054945.5,252
ridge,0.000689339416567,0.600654661655,81.6599197388,3.88768794934e-10,-6.47241815699e-10,1,375785.5625,5054898.5,375785.5625,5054898.5,375785.5625,5054898.5,252
ridge,0.000714030058589,0.415321826935,78.4465332031,4.17751916393e-10,-1.0058510691e-09,1,375592.21875,5054838.0,375592.21875,5054838.0,375592.21875,5054838.0,252
ridge,0.000754035194404,0.289809674025,72.7779388428,3.95927512997e-10,-1.36616384872e-09,1,375400.9375,5054797.0,375400.9375,5054797.0,375400.9375,5054797.0,252
ridge,0.000804694893304,0.1747097224,66.6578216553,2.88158608086e-10,-1.64935642921e-09,1,375219.40625,5054755.0,375219.40625,5054755.0,375219.40625,5054755.0,252
ridge,0.000850404088851,0.126162618399,50.0569458008,-1.8871493257e-10,-1.49580703379e-09,1,375060.28125,5054728.0,375060.28125,5054728.0,375060.28125,5054728.0,252
ridge,0.0008954955847,0.845349252224,32.0513534546,1.27649135706e-09,-1.51001655624e-09,1,374914.625,5054653.5,374914.625,5054653.5,374914.625,5054653.5,252
ridge,0.000938193348702,0.469814568758,13.8097639084,1.06534414623e-09,-2.26758434252e-09,1,374817.0625,5054596.0,374817.0625,5054596.0,374817.0625,5054596.0,252
ridge,0.00106609531213,0.287103742361,20.1210689545,1.22364007815e-09,-4.26201385295e-09,1,374773.46875,5054409.5,374773.46875,5054409.5,374773.46875,5054409.5,253
ridge,0.00127496826462,0.246108278632,10.7188167572,-1.71492553491e-09,-6.96817492596e-09,1,374668.0625,5054187.0,374668.0625,5054187.0,374668.0625,5054187.0,253
ridge,0.00141354848165,0.407453477383,39.3062934875,-5.57783685906e-09,-1.36895064173e-08,1,374578.9375,5054017.0,374578.9375,5054017.0,374578.9375,5054017.0,253
ridge,0.00121930858586,0.10113722831,19.0011329651,-1.19682885824e-09,-1.18337126764e-08,1,374505.625,5053832.5,374505.625,5053832.5,374505.625,5053832.5,253
ridge,0.000998380826786,0.481691032648,48.8996353149,-1.2671388383e-09,-2.63060506711e-09,1,391013.65625,5053584.5,391013.65625,5053584.5,391013.65625,5053584.5,254
ridge,0.000953430833761,0.116351850331,76.4256820679,2.71519029482e-10,-2.33360308854e-09,1,391195.71875,5053618.0,391195.71875,5053618.0,391195.71875,5053618.0,254
ridge,0.000912491814233,0.105822749436,84.2297286987,2.2232549135e-10,-2.10092343522e-09,1,391395.0,5053649.5,391395.0,5053649.5,391395.0,5053649.5,254
ridge,0.000875698053278,0.121582724154,-89.5274963379,-2.2436946745e-10,-1.84540582815e-09,1,391600.4375,5053653.0,391600.4375,5053653.0,391600.4375,5053653.0,254
ridge,0.000825810304377,0.252913326025,-75.1160964966,-3.97727906165e-10,-1.57258583933e-09,1,391801.0625,5053604.0,391801.0625,5053604.0,391801.0625,5053604.0,254
ridge,0.000648087472655,0.839124262333,-4.57981872559,2.46376319346e-09,-2.93611246427e-09,1,368883.15625,5053806.5,368883.15625,5053806.5,368883.15625,5053806.5,255
ridge,0.000879027706105,0.391985267401,-9.12561035156,-1.56181889643e-09,-3.98438171345e-09,1,368863.53125,5054010.0,368863.53125,5054010.0,368863.53125,5054010.0,255
ridge,0.000973030866589,0.310075461864,64.724067688,-1.88525728362e-09,-6.07999517399e-09,1,368987.25,5054227.0,368987.25,5054227.0,368987.25,5054227.0,255
ridge,0.000924900465179,0.0983926802874,22.8468704224,6.29757357373e-10,-6.40044905964e-09,1,369039.09375,5054383.5,369039.09375,5054383.5,369039.09375,5054383.5,255
ridge,0.000837160972878,0.634860396385,0.33401209116,4.01908994974e-09,-6.33066754574e-09,1,369053.53125,5054599.5,369053.53125,5054599.5,369053.53125,5054599.5,255
ridge,0.0005206138012,0.918041408062,-11.5421447754,5.46771650178e-09,-5.95584959129e-09,1,385324.53125,5053784.5,385324.53125,5053784.5,385324.53125,5053784.5,256
ridge,0.000433916517068,0.389673471451,7.33334541321,1.58756185975e-09,-4.07408240477e-09,1,385310.46875,5054011.5,385310.46875,5054011.5,385310.46875,5054011.5,256
ridge,0.000383736594813,0.159257560968,39.390625,5.1353798991e-10,-3.22457527346e-09,1,385371.59375,5054223.5,385371.59375,5054223.5,385371.59375,5054223.5,256
ridge,0.000347805005731,0.174259647727,18.9760437012,6.28806118286e-10,-3.60844354397e-09,1,385543.46875,5054419.5,385543.46875,5054419.5,385543.46875,5054419.5,256
ridge,0.000351596827386,0.436825066805,-32.1694641113,-7.21584125785e-10,-1.65188351886e-09,1,385605.5,5054603.5,385605.5,5054603.5,385605.5,5054603.5,256
ridge,0.000874088786077,0.294107705355,66.3837738037,5.2151727381e-10,-1.773218683e-09,1,393193.125,5054215.5,393193.125,5054215.5,393193.125,5054215.5,257
ridge,0.000944034778513,0.14218981564,86.7579116821,-4.2134917777e-10,-2.96328650506e-09,1,392995.03125,5054087.5,392995.03125,5054087.5,392995.03125,5054087.5,257
ridge,0.00101566687226,0.288934141397,57.1219863892,-2.07472661273e-09,-7.1806209867e-09,1,392808.375,5053987.0,392808.375,5053987.0,392808.375,5053987.0,257
ridge,0.000958333315793,0.0142564903945,73.1060333252,-1.15723430838e-10,-8.11724554239e-09,1,392618.9375,5053937.5,392618.9375,5053937.5,392618.9375,5053937.5,257
ridge,0.000810431840364,0.470040440559,68.6538467407,1.42194189756e-09,-3.02514790995e-09,1,392372.0625,5053871.5,392372.0625,5053871.5,392372.0625,5053871.5,257
ridge,0.000761058006901,0.286046653986,-78.9945983887,1.2834433516e-09,-4.48683223908e-09,1,392181.6875,5053906.0,392181.6875,5053906.0,392181.6875,5053906.0,257
ridge,0.000455594912637,0.594048559666,-14.5468444824,9.05236108295e-10,-1.52384194152e-09,1,384982.09375,5053995.5,384982.09375,5053995.5,384982.09375,5053995.5,258
ridge,0.000480182148749,0.0670467466116,-15.801361084,2.25670704346e-10,-3.36587113736e-09,1,384959.15625,5054188.5,384959.15625,5054188.5,384959.15625,5054188.5,258
ridge,0.000487352197524,0.112215787172,3.86385631561,4.25664392623e-10,-3.79326658972e-09,1,384953.75,5054403.0,384953.75,5054403.0,384953.75,5054403.0,258
ridge,0.000494727049954,0.369410812855,-1.48123168945,1.05715691756e-09,-2.86173795772e-09,1,384915.375,5054598.0,384915.375,5054598.0,384915.375,5054598.0,258
ridge,0.000584111781791,0.597776532173,35.8865318298,-2.84841306097e-09,-4.76501327284e-09,1,384829.6875,5054778.5,384829.6875,5054778.5,384829.6875,5054778.5,258
ridge,0.000571517099161,0.120445378125,15.2751312256,-7.10693726091e-10,-5.90054805016e-09,1,384877.65625,5054979.0,384877.65625,5054979.0,384877.65625,5054979.0,258
ridge,0.000468892540084,0.655483961105,-8.33988952637,3.24543281138e-09,-4.9512007827e-09,1,384882.28125,5055212.0,384882.28125,5055212.0,384882.28125,5055212.0,258
ridge,0.000447436701506,0.605421423912,-3.52079772949,7.15317693967e-10,-1.18152032602e-09,1,384905.3125,5055394.0,384905.3125,5055394.0,384905.3125,5055394.0,258
ridge,0.000473108724691,0.279108792543,-43.3593292236,3.51621454175e-10,-1.2598007082e-09,1,384851.9375,5055649.0,384851.9375,5055649.0,384851.9375,5055649.0,258
ridge,0.000491343380418,0.292540490627,-52.6381454468,1.70122221865e-10,-5.8153393212e-10,1,384780.5,5055774.5,384780.5,5055774.5,384780.5,5055774.5,258
ridge,0.000637998571619,0.851412534714,88.5164489746,8.99291974221e-10,-1.05623532143e-09,1,366198.46875,5054459.0,366198.46875,5054459.0,366198.46875,5054459.0,259
ridge,0.000667307002004,0.465960204601,86.9862365723,8.62196203322e-10,-1.85036441724e-09,1,365998.65625,5054426.0,365998.65625,5054426.0,365998.65625,5054426.0,259
ridge,0.000739354058169,0.202920690179,73.0833816528,-7.01633973144e-10,-3.45767592336e-09,1,365800.9375,5054397.0,365800.9375,5054397.0,365800.9375,5054397.0,259
ridge,0.000765698961914,0.377409309149,76.2853393555,-1.43103084937e-09,-3.79172115927e-09,1,365610.53125,5054357.0,365610.53125,5054357.0,365610.53125,5054357.0,259
ridge,0.000713140063453,0.124269902706,-80.2051544189,4.19724255352e-10,-3.37752137369e-09,1,365393.96875,5054365.0,365393.96875,5054365.0,365393.96875,5054365.0,259
ridge,0.000655803771224,0.395399361849,-67.7646331787,7.91511078901e-10,-2.00180161336e-09,1,365206.875,5054417.0,365206.875,5054417.0,365206.875,5054417.0,259
ridge,0.000859048566781,0.358939856291,7.97515249252,4.89114615476e-09,-1.36266455897e-08,1,371464.34375,5054991.0,371464.34375,5054991.0,371464.34375,5054991.0,260
ridge,0.00118614675011,0.064625903964,28.9104366302,9.55604040342e-10,-1.47867034173e-08,1,371438.09375,5054779.0,371438.09375,5054779.0,371438.09375,5054779.0,260
ridge,0.00136755791027,0.45965051651,55.5237541199,-4.44145431544e-09,-9.66267688085e-09,1,371396.28125,5054605.5,371396.28125,5054605.5,371396.28125,5054605.5,260
ridge,0.00142533727922,0.243001103401,-13.2144470215,-2.49757281523e-09,-1.02780308708e-08,1,371222.4375,5054405.5,371222.4375,5054405.5,371222.4375,5054405.5,260
ridge,0.000718287716154,0.322975933552,25.25207901,1.82426629358e-09,-5.6483040467e-09,1,372504.25,5054245.0,372504.25,5054245.0,372504.25,5054245.0,261
ridge,0.00082483474398,0.560305476189,7.49620008469,4.63537430662e-09,-8.27294144301e-09,1,372591.5625,5054401.0,372591.5625,5054401.0,372591.5625,5054401.0,261
ridge,0.00111033127178,0.360061496496,26.6297340393,-3.97779231776e-09,-1.10475362192e-08,1,372608.4375,5054596.0,372608.4375,5054596.0,372608.4375,5054596.0,261
ridge,0.00115228642244,0.353549599648,72.5381011963,-4.35901181817e-09,-1.23292798193e-08,1,372628.28125,5054710.0,372628.28125,5054710.0,372628.28125,5054710.0,261
ridge,0.00113524612971,0.0235626474023,32.4545860291,-2.9425750725e-10,-1.24883037245e-08,1,373245.125,5054971.5,373245.125,5054971.5,373245.125,5054971.5,262
ridge,0.0010732030496,0.79587495327,47.7618675232,7.4359749469e-09,-9.3431449244e-09,1,373341.5625,5055064.5,373341.5625,5055064.5,373341.5625,5055064.5,262
ridge,0.00127363344654,0.183180093765,59.9903907776,-2.80371947881e-09,-1.53058081764e-08,1,373428.28125,5055151.0,373428.28125,5055151.0,373428.28125,5055151.0,262
ridge,0.00130714138504,0.598192036152,69.8724594116,-8.47277004112e-09,-1.41639633355e-08,1,373593.53125,5055217.5,373593.53125,5055217.5,373593.53125,5055217.5,262
ridge,0.00097403046675,0.113480083644,89.2498474121,1.43550638043e-09,-1.26498527209e-08,1,373799.53125,5055236.5,373799.53125,5055236.5,373799.53125,5055236.5,262
ridge,0.000821803289,0.640634059906,-1.11145019531,-4.66424343593e-10,-7.28066718025e-10,1,389139.6875,5055799.0,389139.6875,5055799.0,389139.6875,5055799.0,263
ridge,0.000810125784483,0.116163060069,30.4195976257,7.26437798804e-11,-6.25360430107e-10,1,389052.5625,5055569.0,389052.5625,5055569.0,389052.5625,5055569.0,263
ridge,0.000803760427516,0.101506620646,57.5647659302,8.62069859942e-11,-8.49274484072e-10,1,388949.5625,5055479.5,388949.5625,5055479.5,388949.5625,5055479.5,263
ridge,0.00079892919166,0.655496835709,59.0054779053,6.36101782359e-10,-9.70411639933e-10,1,388807.71875,5055387.0,388807.71875,5055387.0,388807.71875,5055387.0,263
ridge,0.000842277018819,0.200404927135,87.544303894,9.05878483337e-10,-4.52024062625e-09,1,388597.3125,5055263.0,388597.3125,5055263.0,388597.3125,5055263.0,263
ridge,0.00089627847774,0.16191843152,74.7981033325,-8.61366533655e-10,-5.31975574702e-09,1,388392.0,5055229.5,388392.0,5055229.5,388392.0,5055229.5,263
ridge,0.000892898882739,0.38345733285,58.6899299622,-1.89832505271e-09,-4.95055108019e-09,1,388220.59375,5055166.0,388220.59375,5055166.0,388220.59375,5055166.0,263
ridge,0.00112428958528,0.168969154358,-76.3219909668,2.13023987339e-10,-1.26072707829e-09,1,364621.71875,5056489.0,364621.71875,5056489.0,364621.71875,5056489.0,264
ridge,0.00111242360435,0.149312585592,-83.2274780273,3.63713836826e-10,-2.43592213067e-09,1,364407.875,5056466.0,364407.875,5056466.0,364407.875,5056466.0,264
ridge,0.00112740136683,0.238182067871,-88.8038711548,1.14319975708e-09,-4.79968864653e-09,1,364200.8125,5056439.0,364200.8125,5056439.0,364200.8125,5056439.0,264
ridge,0.00116214016452,0.150316119194,74.4648513794,-8.60657767277e-10,-5.72565195256e-09,1,363997.65625,5056408.5,363997.65625,5056408.5,363997.65625,5056408.5,264
ridge,0.00114023452625,0.227044463158,62.2580413818,-1.20874399379e-09,-5.32382049556e-09,1,363826.90625,5056349.0,363826.90625,5056349.0,363826.90625,5056349.0,264
ridge,0.00110844604205,0.00910059176385,43.698135376,-5.20317122721e-11,-5.71739899868e-09,1,363746.59375,5056251.0,363746.59375,5056251.0,363746.59375,5056251.0,264
ridge,0.00105330965016,0.146900087595,53.9864730835,-5.95396509873e-10,-4.05307121198e-09,1,363624.90625,5056165.5,363624.90625,5056165.5,363624.90625,5056165.5,264
ridge,0.000984818092547,0.709978222847,17.0280418396,1.91976501362e-09,-2.70397726432e-09,1,363630.1875,5055991.0,363630.1875,5055991.0,363630.1875,5055991.0,265
ridge,0.000966588966548,0.681079745293,-0.410293579102,1.32829613975e-09,-1.95027993755e-09,1,363606.40625,5055800.0,363606.40625,5055800.0,363606.40625,5055800.0,265
ridge,0.00100102229044,0.33262526989,-11.716583252,5.13799891522e-10,-1.54468082769e-09,1,363592.6875,5055598.5,363592.6875,5055598.5,363592.6875,5055598.5,265
ridge,0.00105833751149,0.197449505329,-8.05996704102,-2.6556534749e-10,-1.34497857296e-09,1,363639.0625,5055405.5,363639.0625,5055405.5,363639.0625,5055405.5,265
